case_id,week,weight,state,dma,nielsen,countyc,adi,metro,region,division,ownhome,marital,employ,hhcomp,adults,kids1217,kids611,kids06,parent,age,age2,educ2,educ,income,race,partyrot,party,ideorot,ideo,regvote,sex,ident,l1,c1,usborn,relig,religopen,denom,denomopen,born,jewid,secular,jdenom,year,demh1,demh2,date,sexorient_1,sexorient_2,sexorient_3,sexorient_4,sexorient_5,fipscode,cbsacode,cbsatitle,density,q1,q2,q3rot,q3,q4,q5,q6,q7,q8a,q8b,q8c,formsplit,q9,q10,q11,q12,q13,q14_1,q14_2,q14_3,q14_4,q14_5,q14_6,partyln,allcat,gender,racecat,agecat,gencat,educat,educat2,whteduc2,whtedgen,inccat,regcat,partycat,partylean,ideocat,reltrad,catholic
50000315,842,0.4961,IN,602,A,127, ,3,2,3,1,5,1,1,1, , , ,2,57, ,3,2,12,1,2,2,2,5,1,1,1,1, , ,15,, ,,2, , , ,18,1,1,181020,1,0,0,0,0,18127,16980,"Chicago-Naperville-Elgin, IL-IN-WI",3,1,9,1,2, ,4,3,2,1,3,1,2,1,2,3,1,2,1,0,0,0,0,0, ,1,1,1,3,3,1,1,1,1,4,2,3,3,3,2,0
50000319,842,1.7135,LA,643,D,11, ,5,3,7,1,3,4,3,3, , , ,2,55, ,5,3,5,1,2,1,2,3,1,2,1,2, , ,1,, ,,1, , , ,18,2, ,181020,1,0,0,0,0,22011, ,,1,1,3,2,1, ,2,3,3,1,1,2,1,1,1,3,1,3,0,1,0,0,0,0, ,1,2,1,3,3,2,1,1,2,2,3,1,1,2,1,0
50000320,842,0.5329,AR,612,C,91, ,2,3,7,1,3,2,2,2, , , ,2,75, ,4,3,4,1,2,1,1,1,1,1,1,1, , ,15,, ,,1, , , ,18, , ,181020,1,0,0,0,0,05091,45500,"Texarkana, TX-AR",1,1,1,1,1, ,1,1,4,4,1,4,1,1,4,2,2,1,0,0,0,0,1,0, ,1,1,1,4,4,2,1,1,1,2,3,1,1,1,1,0
50000321,842,0.483,TX,627,D,337, ,5,3,7,1,3,3,2,2, , , ,2,68, ,6,4,7,1,2,1,1,2,1,2,1,1, , ,15,, ,,1, , , ,18, , ,181020,1,0,0,0,0,48337, ,,1,1,1,1,1, ,1,1,1,2,1,2,1,1,3,3,2,3,0,0,0,0,1,0, ,1,2,1,4,3,3,2,2,4,3,3,1,1,1,1,0
50000322,842,0.7316,MO,616,D,115, ,5,2,4,1,3,3,3,3, , , ,2,82, ,3,2,6,1,2,2,2,3,1,1,1,1, , ,15,, ,,1, , , ,18, , ,181020,1,0,0,0,0,29115, ,,1,1,2,2,1, ,1,1,3,2,3,4,1,1,9,3,2,1,0,0,0,0,1,0, ,1,1,1,4,4,1,1,1,1,3,2,3,3,2,1,0
50000323,842,0.8756,LA,622,B,51, ,3,3,7,1,5,2,2,2, , , ,2,82, ,3,2,3,1,2,3,2,3,1,2,1,1, , ,2,, ,, , , , ,18, , ,181020,1,0,0,0,0,22051,35380,"New Orleans-Metairie, LA",4,1,3,1,1, ,1,3,4,2,3,2,1,1,2,3,2,2,0,0,0,0,1,0,1,1,2,1,4,4,1,1,1,2,1,3,2,1,2,4,1
50000324,842,0.3378,AR,693,D,141, ,5,3,7,2,6,7,1,1, , , ,2,64, ,2,1,1,3,2,3,1,5,1,1,1,2, ,1,90,, ,, ,1,3,1,18,1,4,181020,1,0,0,0,0,05141, ,,1,1,5,1,1, ,4,3,4,4,2,4,1,1,4,3,2,3,0,0,0,0,1,0,1,1,1,3,3,3,1,1,0,0,1,3,2,1,3,6,0
50000325,842,0.5176,WI,705,D,1, ,5,2,3,1,3,3,2,2, , , ,2,70, ,4,3,4,1,1,3,2,3,1,1,1,1, , ,15,, ,,2, , , ,18, , ,181020,1,0,0,0,0,55001, ,,1,1,1,1,2, ,4,2,2,1,3,2,1,1,2,3,1,2,0,0,0,0,1,0,2,1,1,1,4,3,2,1,1,1,2,2,2,3,2,2,0
50000326,842,0.5534,OK,650,B,27, ,3,3,7,1,2,3,2,2, , , ,2,62, ,4,3,7,10,2,1,2,1,1,1,1,1, , ,96,, ,, ,2, , ,18,1,0,181020,1,0,0,0,0,40027,36420,"Oklahoma City, OK",3,1,3,2,1, ,1,1,1,2,2,2,1,1,4,3,2,1,0,0,0,1,0,0, ,1,1,4,3,3,2,1,0,0,3,3,1,1,1,6,0
50000327,842,0.3825,OK,627,C,31, ,1,3,7,1,5,3,1,1, , , ,2,70, ,6,4,6,1,1,2,2,2,1,2,1,2, , ,15,, ,,1, , , ,18, , ,181020,1,0,0,0,0,40031,30020,"Lawton, OK",2,1,2,1,2, ,2,3,3,2,2,3,1,2,3,3,2,3,0,0,0,0,1,0, ,1,2,1,4,3,3,2,2,4,3,3,3,3,1,1,0
50000329,842,0.3118,ND,724,C,17, ,1,2,4,1,5,3,1,1, , , ,2,86, ,8,5,6,1,1,3,1,2,2,2,1,1, , ,8,, ,,2, , , ,18, , ,181020,1,0,0,0,0,38017,22020,"Fargo, ND-MN",1,5,3,1,1, ,1,3,4,2,4,2,1,1,2,3,1,1,0,0,0,0,1,0,1,1,2,1,4,4,3,2,2,4,3,2,2,1,1,2,0
50000330,842,0.6262,IL,648,D,49, ,5,2,3,1,1,1,1,1, , , ,2,60, ,4,3,6,1,1,2,1,4,1,2,1,1, , ,2,, ,, , , , ,18,1,0,181020,1,0,0,0,0,17049, ,,1,1,2,1,2, ,4,1,3,1,4,1,2,1,4,3,2,2,1,0,0,0,0,0, ,1,2,1,3,3,2,1,1,2,3,2,3,3,3,4,1
50000331,842,0.7515,MN,613,D,73, ,5,2,4,1,3,3,2,2, , , ,2,64, ,6,4,7,1,1,2,1,5,1,2,1,1, , ,8,, ,,2, , , ,18,1,1,181020,1,0,0,0,0,27073, ,,1,1,1,1,2, ,4,2,2,2,4,2,2,1,1,3,1,2,0,1,0,0,0,0, ,1,2,1,3,3,3,2,2,4,3,2,3,3,3,2,0
50000333,842,0.7571,WA,810,C,5, ,1,4,9,1,3,3,2,2, , , ,2,83, ,4,3,6,1,2,1,2,3,1,2,1,1, , ,15,, ,,1, , , ,18, , ,181020,1,0,0,0,0,53005,28420,"Kennewick-Richland, WA",1,1,2,1,1, ,1,3,3,2,1,3,2,1,3,3,1,1,0,0,0,0,1,0, ,1,2,1,4,4,2,1,1,2,3,4,1,1,2,1,0
50000334,842,0.9091,WA,819,A,33, ,2,4,9,1,3,2,4,3,1,0,0,1,54, ,6,4,14,1,2,2,2,4,1,2,1,1, , ,22,, ,,2, , , ,18,1,1,181020,1,0,0,0,0,53033,42660,"Seattle-Tacoma-Bellevue, WA",4,2,3,1,2, ,4,3,3,2,2,4,2,1,2,3,1,2,1,0,0,0,0,0, ,1,2,1,3,3,3,2,2,4,4,4,3,3,3,2,0
50000336,842,0.3626,CA,803,A,71, ,4,4,9,1,6,1,2,2, , , ,2,86, ,6,4,12,1,2,2,1,3,1,2,1,1, , ,2,, ,, , , , ,18, , ,181020,1,0,0,0,0,06071,40140,"Riverside-San Bernardino-Ontario, CA",1,1,2,2,2, ,4,3,2,2,3,1,2,1,2,3,1,2,0,0,0,0,1,0, ,1,2,1,4,4,3,2,2,4,4,4,3,3,2,4,1
50000337,842,0.3973,CA,825,B,73, ,1,4,9,1,3,3,2,2, , , ,2,77, ,6,4,12,1,2,2,2,5,1,1,1,1, , ,95,, ,, ,2, , ,18, , ,181020,1,0,0,0,0,06073,41740,"San Diego-Carlsbad, CA",3,1,1,2,2, ,4,2,2,1,3,1,2,1,2,3,1,2,0,1,0,0,0,0, ,1,1,1,4,4,3,2,2,3,4,4,3,3,3,6,0
50000338,842,0.5349,OH,535,B,49, ,2,2,3,1,1,1,1,1, , , ,2,56, ,4,3,1,1,2,1,2,1,1,1,1,2, , ,25,, ,,2, , , ,18,1,1,181020,1,0,0,0,0,39049,18140,"Columbus, OH",5,1,3,2,1, ,1,1,1,2,3,2,2,1,2,2,1,2,0,0,0,1,0,0, ,1,1,1,3,3,2,1,1,1,1,2,1,1,1,2,0
50000339,842,0.7594,WA,819,A,61, ,3,4,9,2,3,3,2,2, , , ,2,80, ,3,2,3,1,1,2,1,3,1,1,1,1, , ,15,, ,,1, , , ,18, , ,181020,1,0,0,0,0,53061,42660,"Seattle-Tacoma-Bellevue, WA",3,1,1,2,2, ,4,2,4,4,3,1,1,2,2,3,2,3,0,1,0,0,0,0, ,1,1,1,4,4,1,1,1,1,1,4,3,3,2,1,0
50000340,842,1.1059,CA,803,A,65, ,4,4,9,1,3,3,2,2, , , ,2,82, ,3,2,99,1,2,2,2,3,1,2,1,1, , ,15,, ,,1, , , ,18, , ,181020,1,0,0,0,0,06065,40140,"Riverside-San Bernardino-Ontario, CA",2,1,2,2,9,2,9,3,4,2,1,2,2,1,3,3,1,3,0,0,0,0,1,0, ,1,2,1,4,4,1,1,1,2,9,4,3,3,2,1,0
50000341,842,0.7169,NY,501,A,59, ,4,1,2,1,1,1,1,1, , , ,2,64, ,5,3,7,1,1,1,1,2,1,2,1,1, , ,2,, ,, , , , ,18,1,1,181020,1,0,0,0,0,36059,35620,"New York-Newark-Jersey City, NY-NJ-PA",5,1,5,1,1, ,1,1,3,4,4,4,1,1,3,3,2,3,0,0,0,0,1,0, ,1,2,1,3,3,2,1,1,2,3,1,1,1,1,4,1
50000342,842,0.6809,CA,803,A,65, ,4,4,9,1,3,3,2,2, , , ,2,64, ,4,3,4,99,1,3,1,3,1,1,1,1, , ,98,, ,, ,2, , ,18,1,2,181020,0,0,0,0,1,06065,40140,"Riverside-San Bernardino-Ontario, CA",2,1,1,1,2, ,4,2,2,1,4,1,1,1,1,3,1,1,1,1,0,1,0,0,2,1,1,9,3,3,2,1,3,9,2,4,2,3,2,9,0
50000343,842,0.25,OH,535,B,49, ,2,2,3,1,6,1,1,1, , , ,2,74, ,6,4,15,1,1,1,1,2,1,1,1,1, , ,15,, ,,2, , , ,18, , ,181020,1,0,0,0,0,39049,18140,"Columbus, OH",5,1,2,2,1, ,1,3,3,1,1,2,1,1,2,3,1,2,1,0,0,0,0,0, ,1,1,1,4,4,3,2,2,3,4,2,1,1,1,2,0
50000344,842,0.3275,NY,501,A,27, ,4,1,2,1,4,3,2,2, , , ,2,66, ,6,4,2,1,1,3,1,5,2,1,1,1, , ,7,, ,, , , ,1,18, , ,181020,1,0,0,0,0,36027,35620,"New York-Newark-Jersey City, NY-NJ-PA",3,5,1,1,9,9,1,2,3,1,4,1,1,1,1,3,1,3,1,0,0,0,0,0,9,1,1,1,4,3,3,2,2,3,1,1,2,2,3,7,0
50000345,842,0.3842,MI,588,D,27, ,5,2,3,1,3,2,2,2, , , ,2,61, ,8,5,8,1,2,3,2,3,1,1,1,1, , ,99,, ,, , , , ,18,1,3,181020,1,0,0,0,0,26027,43780,"South Bend-Mishawaka, IN-MI",1,1,2,1,1, ,2,3,1,1,2,1,2,1,2,3,1,2,0,0,0,0,1,0,1,1,1,1,3,3,3,2,2,3,4,2,2,1,2,9,0
50000349,842,0.357,NY,501,A,81, ,1,1,2,2,1,3,1,1, , , ,2,86, ,8,5,2,1,2,2,1,3,1,2,1,1, , ,2,, ,, , , , ,18, , ,181020,1,0,0,0,0,36081,35620,"New York-Newark-Jersey City, NY-NJ-PA",5,1,2,1,2, ,2,3,4,2,1,4,2,2,3,3,1,2,0,0,0,0,1,0, ,1,2,1,4,4,3,2,2,4,1,1,3,3,2,4,1
50000350,842,0.4599,CA,862,A,95, ,2,4,9,1,3,3,3,3, , , ,2,66, ,6,4,13,1,2,1,1,1,1,1,1,1, , ,90,, ,, ,2,2, ,18, , ,181020,1,0,0,0,0,06095,46700,"Vallejo-Fairfield, CA",3,1,1,2,1, ,1,1,1,2,1,9,2,2,2,3,2,2,1,1,0,0,0,0, ,1,1,1,4,3,3,2,2,3,4,4,1,1,1,6,0
50000351,842,0.6979,MI,505,A,125, ,3,2,3,1,6,1,4,4, , , ,2,71, ,8,5,10,1,2,1,1,2,1,2,1,1, , ,15,, ,,2, , , ,18, , ,181020,1,0,0,0,0,26125,19820,"Detroit-Warren-Dearborn, MI",4,1,1,1,1, ,1,1,2,2,3,2,1,1,2,3,1,2,0,0,0,1,0,0, ,1,2,1,4,3,3,2,2,4,3,2,1,1,1,2,0
50000352,842,0.4589,CA,807,A,85, ,2,4,9,1,6,3,2,2, , , ,2,83, ,8,5,6,1,1,2,2,4,1,2,1,1, , ,8,, ,,2, , , ,18, , ,181020,1,0,0,0,0,06085,41940,"San Jose-Sunnyvale-Santa Clara, CA",4,1,1,2,2, ,2,3,4,1,3,1,1,1,1,3,1,2,0,0,0,1,0,0, ,1,2,1,4,4,3,2,2,4,3,4,3,3,3,2,0
50000353,842,0.4443,WI,617,B,79, ,1,2,3,1,3,3,2,2, , , ,2,70, ,6,4,6,1,2,3,1,4,1,1,1,1, , ,2,, ,, , , , ,18, , ,181020,1,0,0,0,0,55079,33340,"Milwaukee-Waukesha-West Allis, WI",5,1,1,1,2, ,4,1,3,2,3,2,1,1,1,3,1,2,0,1,0,0,0,0,2,1,1,1,4,3,3,2,2,3,3,2,2,3,3,4,1
50000355,842,0.6584,OH,510,C,169, ,5,2,3,2,1,7,2,2, , , ,2,55, ,3,2,2,1,2,2,2,5,1,1,1,1, , ,90,, ,, ,2,2, ,18,1,3,181020,1,0,0,0,0,39169, ,,2,1,1,2,2, ,4,3,1,1,4,1,2,1,1,3,1,1,1,0,0,0,0,0, ,1,1,1,3,3,1,1,1,1,1,2,3,3,3,6,0
50000357,842,0.2871,WA,810,C,77, ,1,4,9,2,1,1,3,1,2,0,0,1,36, ,6,4,3,5,2,0,2,5,1,2,1,1, ,1,95,, ,, ,2, , ,18,1,4,181020,1,0,0,0,0,53077,49420,"Yakima, WA",1,1,3,2,2, ,4,2,2,1,4,1,2,1,2,1,1,1,0,1,0,0,0,0,2,1,2,3,2,1,3,2,0,0,1,4,9,3,3,6,0
50000358,842,0.5675,CA,803,A,71, ,4,4,9,1,6,3,2,2, , , ,2,76, ,4,3,5,1,2,1,1,1,1,2,1,1, , ,2,, ,, , , , ,18, , ,181020,1,0,0,0,0,06071,40140,"Riverside-San Bernardino-Ontario, CA",1,1,1,2,1, ,1,1,1,3,1,4,1,2,3,2,2,1,0,0,0,0,1,0, ,1,2,1,4,4,2,1,1,2,2,4,1,1,1,4,1
50000359,842,0.5075,MA,506,A,27, ,3,1,1,1,3,1,2,2, , , ,2,61, ,6,4,13,1,1,2,2,3,1,1,1,1, , ,2,, ,, , , , ,18,1,1,181020,1,0,0,0,0,25027,49340,"Worcester, MA-CT",3,1,2,2,2, ,1,1,2,1,2,2,1,1,2,3,2,2,0,0,0,0,1,0, ,1,1,1,3,3,3,2,2,3,4,1,3,3,2,4,1
50000360,842,0.725,NY,501,A,103, ,4,1,2,2,1,1,2,2, , , ,2,53, ,3,2,5,1,1,2,1,2,1,1,1,1, , ,2,, ,, , , , ,18,1,2,181020,0,0,0,0,1,36103,35620,"New York-Newark-Jersey City, NY-NJ-PA",4,1,4,2,2, ,9,3,4,4,3,2,1,1,2,3,1,3,0,0,0,0,1,0, ,1,1,1,3,2,1,1,1,1,2,1,3,3,1,4,1
50000361,842,0.6185,PA,577,C,107, ,5,1,2,1,5,2,1,1, , , ,2,99,4,4,3,3,1,1,3,2,1,1,2,1,2, , ,15,, ,,1, , , ,18, , ,181020,1,0,0,0,0,42107, ,,2,1,4,1,1, ,1,1,1,4,1,3,1,2,4,3,2,1,0,0,0,0,1,0,1,1,2,1,4,99,2,1,1,2,1,1,2,1,1,1,0
50000362,842,0.4024,AR,693,B,85, ,3,3,7,1,5,3,1,1, , , ,2,79, ,5,3,4,1,1,1,2,1,1,2,1,1, , ,15,, ,,1, , , ,18, , ,181020,1,0,0,0,0,05085,30780,"Little Rock-North Little Rock-Conway, AR",1,1,2,1,1, ,1,1,2,2,1,3,1,2,3,3,2,1,1,0,0,0,0,0, ,1,2,1,4,4,2,1,1,2,2,3,1,1,1,1,0
50000364,842,3.1183,PA,508,B,51, ,3,1,2,1,3,1,2,2, , , ,2,30, ,3,2,2,1,1,1,2,3,1,2,1,2, , ,1,, ,,1, , , ,18,1,1,181020,1,0,0,0,0,42051,38300,"Pittsburgh, PA",2,1,1,1,1, ,1,3,3,4,1,4,1,1,4,2,2,3,0,0,0,0,1,0, ,1,2,1,2,1,1,1,1,2,1,1,1,1,2,1,0
50000365,842,0.4581,TX,635,B,453, ,1,3,7,1,5,3,2,2, , , ,2,67, ,6,4,5,1,1,2,2,4,1,2,1,1, , ,90,, ,, ,2,2, ,18, , ,181020,1,0,0,0,0,48453,12420,"Austin-Round Rock, TX",4,1,1,2,2, ,3,2,2,2,1,1,2,1,2,3,1,2,1,1,0,0,0,0, ,1,2,1,4,3,3,2,2,4,2,3,3,3,3,6,0
50000366,842,1.1602,TX,651,C,303, ,1,3,7,1,3,3,2,2, , , ,2,58, ,4,3,99,1,1,9,1,2,1,2,1,1, , ,25,, ,,1, , , ,18,1,1,181020,1,0,0,0,0,48303,31180,"Lubbock, TX",2,1,1,1,9,9,2,3,3,4,1,4,2,1,3,3,2,2,0,0,0,0,1,0,9,1,2,1,3,3,2,1,1,2,9,3,9,2,1,1,0
50000367,842,0.4917,CT,533,C,5, ,5,1,1,1,6,1,1,1, , , ,2,45, ,8,5,7,1,1,3,2,3,1,2,1,1, , ,90,, ,, ,2,2, ,18,1,1,181020,0,1,0,0,0,09005, ,,2,1,2,1,2, ,3,3,3,1,4,1,2,1,3,3,1,2,1,0,0,0,0,0,1,1,2,1,2,2,3,2,2,4,3,1,2,1,2,6,0
50000369,842,0.9509,MO,609,A,189, ,3,2,4,1,3,3,2,2, , , ,2,99,3,8,5,99,1,1,3,2,3,1,2,1,1, , ,2,, ,, , , , ,18,1,3,181020,1,0,0,0,0,29189,41180,"St. Louis, MO-IL",4,1,1,1,2, ,4,3,3,4,1,1,2,1,1,1,1,3,0,0,0,0,1,0,2,1,2,1,3,99,3,2,2,4,9,2,2,3,2,4,1
50000370,842,0.4197,MO,619,C,77, ,2,2,4,1,3,3,2,2, , , ,2,75, ,6,4,15,1,1,3,1,2,1,1,1,1, , ,1,, ,,1, , , ,18, , ,181020,1,0,0,0,0,29077,44180,"Springfield, MO",3,1,2,2,1, ,1,1,4,3,3,3,2,2,3,3,2,1,0,0,0,1,0,0,1,1,1,1,4,4,3,2,2,3,4,2,2,1,1,1,0
50000372,842,0.5634,IA,717,D,111, ,5,2,4,1,2,3,2,2, , , ,2,64, ,8,5,7,1,1,2,1,5,1,2,1,1, , ,15,, ,,2, , , ,18,1,1,181020,1,0,0,0,0,19111, ,,1,1,2,1,2, ,4,2,2,2,4,1,2,1,1,3,1,1,0,0,0,0,1,0, ,1,2,1,3,3,3,2,2,4,3,2,3,3,3,2,0
50000373,842,0.4595,WI,658,C,39, ,5,2,3,1,3,1,2,2, , , ,2,59, ,6,4,6,1,1,3,2,1,1,1,1,1, , ,15,, ,,1, , , ,18,1,1,181020,1,0,0,0,0,55039,22540,"Fond du Lac, WI",2,1,1,1,1, ,1,1,1,2,1,4,2,2,4,3,2,1,0,0,0,0,1,0,1,1,1,1,3,3,3,2,2,3,3,2,2,1,1,1,0
50000374,842,0.2965,WI,617,C,55, ,5,2,3,1,2,3,2,2, , , ,2,67, ,6,4,2,1,1,3,2,5,1,1,1,1, , ,95,, ,, ,2, , ,18, , ,181020,1,0,0,0,0,55055, ,,2,1,2,2,2, ,4,2,2,1,4,2,2,1,1,3,1,2,1,0,0,0,0,0,2,1,1,1,4,3,3,2,2,3,1,2,2,3,3,6,0
50000375,842,1.1499,WI,617,B,133, ,2,2,3,1,3,1,3,2,1,0,0,1,47, ,8,5,7,1,2,2,2,4,1,2,1,1, , ,8,, ,,2, , , ,18,1,1,181020,1,0,0,0,0,55133,33340,"Milwaukee-Waukesha-West Allis, WI",3,1,1,2,2, ,4,2,2,1,4,2,2,1,3,3,1,2,0,0,0,0,1,0, ,1,2,1,2,2,3,2,2,4,3,2,3,3,3,2,0
50000376,842,0.7679,MO,616,B,95, ,1,2,4,2,1,3,1,1, , , ,2,70, ,4,3,1,1,2,2,2,2,1,2,1,2, , ,22,, ,,1, , , ,18, , ,181020,1,0,0,0,0,29095,28140,"Kansas City, MO-KS",4,2,3,2,2, ,3,3,2,3,2,4,2,1,3,3,1,2,0,1,0,0,0,0, ,1,2,1,4,3,2,1,1,2,1,2,3,3,1,1,0
50000377,842,0.9456,TX,641,B,29, ,1,3,7,1,3,4,4,2,1,1,0,1,45, ,6,4,7,1,2,2,2,4,1,2,1,1, , ,8,, ,,2, , , ,18,1,1,181020,1,0,0,0,0,48029,41700,"San Antonio-New Braunfels, TX",4,1,2,1,2, ,3,3,2,1,3,2,2,1,2,3,1,2,1,0,0,0,0,0, ,1,2,1,2,2,3,2,2,4,3,3,3,3,3,2,0
50000378,842,1.4822,TX,641,B,91, ,3,3,7,1,6,1,6,3,0,1,2,1,48, ,3,2,2,1,2,3,2,1,2,2,1,1, , ,2,, ,, , , , ,18,2, ,181020,1,0,0,0,0,48091,41700,"San Antonio-New Braunfels, TX",2,5,4,2,2, ,9,3,4,9,1,4,2,1,3,3,2,3,0,0,0,0,1,0,9,1,2,1,2,2,1,1,1,2,1,3,2,2,1,4,1
50000379,842,0.3487,MS,718,B,89, ,3,3,6,1,3,1,2,2, , , ,2,99,4,6,4,6,5,2,8,2,8,2,1,1,1, ,3,95,, ,, ,2, , ,18, , ,181020,0,0,0,1,0,28089,27140,"Jackson, MS",2,1,2,2,9,9,2,3,4,2,2,2,1,1,3,3,2,2,0,1,0,0,0,0,9,1,1,3,4,99,3,2,0,0,3,3,9,2,9,6,0
50000380,842,0.4434,TX,623,A,439, ,2,3,7,2,1,7,1,1, , , ,2,56, ,6,4,3,1,2,3,1,2,1,2,1,1, , ,96,, ,, ,2, , ,18,1,3,181020,1,0,0,0,0,48439,19100,"Dallas-Fort Worth-Arlington, TX",5,2,3,2,1, ,2,3,4,2,3,1,1,1,2,1,1,2,1,1,0,0,0,0,1,1,2,1,3,3,3,2,2,4,1,3,2,1,1,6,0
50000381,842,0.3745,CO,752,B,41, ,1,4,8,1,3,3,2,2, , , ,2,79, ,6,4,7,1,2,1,2,3,1,1,1,1, , ,99,, ,, , , , ,18, , ,181020,1,0,0,0,0,08041,17820,"Colorado Springs, CO",2,1,1,1,2, ,4,2,3,3,3,2,1,1,2,1,1,2,0,0,0,0,1,0, ,1,1,1,4,4,3,2,2,3,3,4,1,1,2,9,0
50000382,842,0.4039,HI,744,C,1, ,5,4,9,2,2,3,1,1, , , ,2,63, ,6,4,1,2,2,2,1,5,1,2,1,1, , ,99,, ,, , , , ,18,1,4,181020,1,0,0,0,0,15001, ,,1,3,3,2,2, ,4,1,4,4,4,2,1,1,1,1,1,2,1,0,0,0,0,0, ,1,2,2,3,3,3,2,0,0,1,4,3,3,3,9,0
50000383,842,0.7742,AL,506,A,23, ,3,3,6,1,3,1,4,3,1,0,0,1,41, ,8,5,6,1,2,1,2,2,1,1,1,1, , ,22,, ,,1, , , ,18,1,1,181020,1,0,0,0,0,25023,14460,"Boston-Cambridge-Newton, MA-NH",3,1,1,2,1, ,1,3,4,3,4,3,1,1,4,2,1,3,0,0,0,0,1,0, ,1,1,1,2,2,3,2,2,3,3,3,1,1,1,1,0
50000386,842,0.7618,HI,744,B,3, ,2,4,9,1,1,3,2,2, , , ,2,80, ,6,4,5,6,2,2,1,3,1,2,1,2, , ,20,, ,, , , , ,18, , ,181020,1,0,0,0,0,15003,46520,"Urban Honolulu, HI",4,1,3,2,2, ,4,2,2,2,2,3,1,1,2,3,1,2,0,0,0,0,1,0, ,1,2,4,4,4,3,2,0,0,2,4,3,3,2,7,0
50000387,842,0.6092,MA,506,A,23, ,3,1,1,2,6,5,2,2, , , ,2,61, ,8,5,12,1,1,2,1,5,1,2,1,1, , ,2,, ,, , , , ,18,1,2,181020,1,0,0,0,0,25023,14460,"Boston-Cambridge-Newton, MA-NH",3,1,1,1,2, ,4,2,1,1,9,1,1,1,2,3,1,2,1,0,0,0,0,0, ,1,2,1,3,3,3,2,2,4,4,1,3,3,3,4,1
50000388,842,0.3999,PA,577,C,81, ,1,1,2,1,3,1,2,2, , , ,2,64, ,8,5,6,1,2,2,1,5,1,1,1,1, , ,7,, ,, , , ,2,18,1,2,181020,1,0,0,0,0,42081,48700,"Williamsport, PA",1,1,1,2,2, ,4,1,2,1,4,1,1,1,1,3,1,2,1,0,0,0,0,0, ,1,1,1,3,3,3,2,2,3,3,1,3,3,3,7,0
50000389,842,0.6074,PA,508,B,125, ,3,1,2,1,5,3,1,1, , , ,2,84, ,3,2,99,1,1,1,2,3,1,2,1,1, , ,15,, ,,1, , , ,18, , ,181020,1,0,0,0,0,42125,38300,"Pittsburgh, PA",2,1,2,2,2, ,3,3,3,1,2,3,1,1,3,1,2,2,0,0,0,0,1,0, ,1,2,1,4,4,1,1,1,2,9,1,1,1,2,1,0
50000390,842,0.4175,TN,659,B,37, ,1,3,6,1,1,1,1,1, , , ,2,61, ,8,5,6,1,1,2,2,5,1,2,1,1, , ,7,, ,, , , ,2,18,1,1,181020,1,0,0,0,0,47037,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",4,1,2,1,2, ,4,2,2,1,4,1,1,1,2,3,1,2,1,0,0,0,0,0, ,1,2,1,3,3,3,2,2,4,3,3,3,3,3,7,0
50000391,842,0.4443,MN,613,A,123, ,1,2,4,1,3,3,2,2, , , ,2,66, ,8,5,7,1,1,2,2,5,1,1,1,1, , ,7,, ,, , , ,6,18, , ,181020,1,0,0,0,0,27123,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",5,1,1,1,2, ,4,2,2,1,2,1,1,1,2,3,1,2,1,0,0,0,0,0, ,1,1,1,4,3,3,2,2,3,3,2,3,3,3,7,0
50000392,842,0.4759,GA,524,A,45, ,3,3,5,1,4,2,3,1,1,1,0,1,45, ,6,4,5,1,2,2,1,5,1,2,1,1, , ,1,, ,,1, , , ,18,1,2,181020,1,0,0,0,0,13045,12060,"Atlanta-Sandy Springs-Roswell, GA",2,1,2,2,2, ,4,2,2,1,4,1,1,1,2,3,1,2,0,0,1,0,0,0, ,1,2,1,2,2,3,2,2,4,2,3,3,3,3,1,0
50000393,842,0.62,WA,819,A,33, ,2,4,9,1,3,3,2,2, , , ,2,76, ,4,3,98,1,1,2,2,4,1,1,1,1, , ,15,, ,,1, , , ,18, , ,181020,1,0,0,0,0,53033,42660,"Seattle-Tacoma-Bellevue, WA",4,1,1,1,2, ,4,3,2,2,3,2,1,2,2,3,2,3,1,0,0,0,0,0, ,1,1,1,4,4,2,1,1,1,9,4,3,3,3,1,0
50000394,842,0.2571,LA,716,D,101, ,5,3,7,1,5,3,1,1, , , ,2,78, ,6,4,4,1,1,3,1,1,1,2,1,1, , ,1,, ,,1, , , ,18, , ,181020,1,0,0,0,0,22101, ,,1,1,2,2,1, ,1,1,3,4,2,3,1,1,4,3,2,1,0,0,0,0,1,0,1,1,2,1,4,4,3,2,2,4,2,3,2,1,1,1,0
50000395,842,0.3419,CA,803,A,71, ,4,4,9,1,3,1,2,2, , , ,2,99,3,6,4,7,10,2,3,2,1,1,1,1,1, , ,90,, ,, ,2,1, ,18,2, ,181020,1,0,0,0,0,06071,40140,"Riverside-San Bernardino-Ontario, CA",1,1,1,1,1, ,1,1,1,3,1,4,2,2,3,3,2,1,0,1,0,0,0,0,1,1,1,4,3,99,3,2,0,0,3,4,2,1,1,6,0
